Date,Open,High,Low,Close,Adj Close,Volume
1969-07-08,17.250000,17.250000,16.799999,16.799999,1.435440,1104000
1969-07-09,16.775000,16.775000,16.625000,16.674999,1.424760,747200
1969-07-10,16.674999,16.799999,16.275000,16.350000,1.396990,664000
1969-07-11,16.350000,16.650000,16.325001,16.575001,1.416215,769600
1969-07-14,16.575001,16.600000,16.049999,16.075001,1.373494,587200
1969-07-15,16.075001,16.200001,15.862500,16.174999,1.382037,1036800
1969-07-16,16.275000,16.424999,16.275000,16.424999,1.403398,624000
1969-07-17,16.424999,16.600000,16.350000,16.375000,1.399127,505600
1969-07-18,16.299999,16.299999,16.025000,16.150000,1.379901,436800
1969-07-22,16.150000,16.250000,15.887500,15.912500,1.359608,633600
1969-07-23,15.912500,16.100000,15.775000,16.012501,1.368153,956800
1969-07-24,16.012501,16.075001,15.825000,15.850000,1.354268,620800
1969-07-25,15.850000,15.925000,15.762500,15.825000,1.352132,721600
1969-07-28,15.812500,15.812500,15.650000,15.656250,1.337714,955200
1969-07-29,15.656250,16.150000,15.650000,15.650000,1.337179,1364800
1969-07-30,15.650000,16.000000,15.500000,15.775000,1.347860,1260800
1969-07-31,16.000000,16.325001,16.000000,16.225000,1.386310,1096000
1969-08-01,16.299999,16.587500,16.299999,16.475000,1.412022,940800
1969-08-04,16.475000,16.700001,16.275000,16.337500,1.400236,723200
1969-08-05,16.375000,16.725000,16.375000,16.725000,1.433449,785600
1969-08-06,16.762501,16.924999,16.762501,16.799999,1.439877,716800
1969-08-07,16.799999,16.850000,16.637501,16.687500,1.430234,387200
1969-08-08,16.687500,16.875000,16.674999,16.674999,1.429164,272000
1969-08-11,16.674999,16.712500,16.462500,16.462500,1.410951,323200
1969-08-12,16.462500,16.525000,16.400000,16.525000,1.416307,516800
1969-08-13,16.525000,16.750000,16.437500,16.750000,1.435592,619200
1969-08-14,16.750000,16.937500,16.725000,16.937500,1.451661,593600
1969-08-15,16.937500,16.975000,16.850000,16.975000,1.454874,536000
1969-08-18,16.975000,17.075001,16.912500,17.062500,1.462375,561600
1969-08-19,17.062500,17.212500,17.000000,17.100000,1.465589,764800
1969-08-20,17.100000,17.343750,17.049999,17.343750,1.486480,520000
1969-08-21,17.343750,17.475000,17.299999,17.450001,1.495587,513600
1969-08-22,17.450001,17.537500,17.437500,17.512501,1.500943,696000
1969-08-25,17.325001,17.325001,17.049999,17.049999,1.461304,569600
1969-08-26,17.049999,17.087500,16.900000,17.000000,1.457018,448000
1969-08-27,17.075001,17.299999,17.075001,17.137501,1.468802,331200
1969-08-28,17.174999,17.400000,17.174999,17.400000,1.491300,324800
1969-08-29,17.400000,17.493750,17.150000,17.250000,1.478445,576000
1969-09-02,17.250000,17.275000,17.025000,17.174999,1.472017,425600
1969-09-03,17.174999,17.262501,17.012501,17.037500,1.460232,248000
1969-09-04,17.037500,17.075001,16.900000,17.012501,1.458089,440000
1969-09-05,17.012501,17.025000,16.812500,16.900000,1.448447,364800
1969-09-08,16.875000,16.875000,16.762501,16.762501,1.436662,307200
1969-09-09,16.762501,16.924999,16.549999,16.924999,1.450590,536000
1969-09-10,17.000000,17.475000,17.000000,17.424999,1.493444,481600
1969-09-11,17.325001,17.325001,17.137501,17.174999,1.472017,443200
1969-09-12,17.174999,17.275000,16.875000,17.275000,1.480587,640000
1969-09-15,17.275000,17.362499,17.000000,17.200001,1.474158,537600
1969-09-16,17.200001,17.387501,17.075001,17.337500,1.485943,537600
1969-09-17,17.337500,17.375000,17.262501,17.350000,1.487015,299200
1969-09-18,17.350000,17.475000,17.350000,17.424999,1.493444,441600
1969-09-19,17.462500,17.650000,17.462500,17.549999,1.504156,1024000
1969-09-22,17.625000,17.950001,17.625000,17.924999,1.536296,747200
1969-09-23,17.924999,18.012501,17.725000,17.862499,1.530940,652800
1969-09-24,17.862499,17.875000,17.750000,17.850000,1.529868,433600
1969-09-25,17.799999,17.799999,17.350000,17.387501,1.490229,512000
1969-09-26,17.387501,17.549999,17.250000,17.325001,1.484873,428800
1969-09-29,17.325001,17.412500,17.150000,17.312500,1.483802,553600
1969-09-30,17.312500,17.350000,17.225000,17.262501,1.479516,296000
1969-10-01,17.262501,17.299999,17.162500,17.174999,1.472017,360000
1969-10-02,17.174999,17.275000,17.000000,17.225000,1.476302,1067200
1969-10-03,17.225000,17.337500,17.187500,17.237499,1.477373,785600
1969-10-06,17.237499,17.450001,17.162500,17.424999,1.493444,372800
1969-10-07,17.424999,17.525000,17.262501,17.299999,1.482730,424000
1969-10-08,17.287500,17.287500,17.056250,17.075001,1.463446,683200
1969-10-09,17.075001,17.387501,17.012501,17.350000,1.487015,340800
1969-10-10,17.350000,17.493750,17.200001,17.325001,1.484873,524800
1969-10-13,17.325001,17.387501,17.150000,17.362499,1.488087,340800
1969-10-14,17.362499,17.674999,17.350000,17.650000,1.512728,1156800
1969-10-15,17.687500,17.787500,17.687500,17.700001,1.517013,755200
1969-10-16,17.700001,17.799999,17.424999,17.587500,1.507371,640000
1969-10-17,17.587500,17.674999,17.512501,17.549999,1.504156,316800
1969-10-20,17.549999,17.650000,17.549999,17.650000,1.512728,252800
1969-10-21,17.662500,17.937500,17.662500,17.850000,1.529868,569600
1969-10-22,17.850000,17.862499,17.750000,17.775000,1.523442,593600
1969-10-23,17.775000,17.825001,17.637501,17.825001,1.527726,416000
1969-10-24,17.937500,18.250000,17.937500,18.200001,1.559866,732800
1969-10-27,18.200001,18.250000,18.025000,18.174999,1.557725,292800
1969-10-28,18.174999,18.174999,18.000000,18.075001,1.549153,284800
1969-10-29,18.000000,18.000000,17.812500,17.812500,1.526655,347200
1969-10-30,17.812500,17.975000,17.712500,17.975000,1.540582,540800
1969-10-31,17.975000,18.112499,17.975000,18.025000,1.544867,393600
1969-11-03,18.000000,18.000000,17.812500,17.975000,1.540582,416000
1969-11-04,17.975000,18.025000,17.799999,17.975000,1.540582,404800
1969-11-05,17.975000,18.062500,17.962500,18.025000,1.544867,284800
1969-11-06,18.025000,18.062500,17.962500,18.025000,1.549164,248000
1969-11-07,18.087500,18.262501,18.087500,18.250000,1.568503,425600
1969-11-10,18.250000,18.424999,18.250000,18.337500,1.576022,648000
1969-11-11,18.337500,18.437500,18.312500,18.387501,1.580320,404800
1969-11-12,18.387501,18.424999,18.312500,18.350000,1.577096,331200
1969-11-13,18.287500,18.287500,17.975000,18.225000,1.566353,649600
1969-11-14,18.225000,18.225000,18.150000,18.150000,1.559908,305600
1969-11-17,18.150000,18.187500,18.075001,18.125000,1.557758,356800
1969-11-18,18.125000,18.187500,18.025000,18.162500,1.560982,457600
1969-11-19,18.162500,18.174999,17.950001,17.950001,1.542719,584000
1969-11-20,17.862499,17.862499,17.625000,17.737499,1.524455,660800
1969-11-21,17.725000,17.725000,17.549999,17.549999,1.508341,272000
1969-11-24,17.500000,17.500000,17.212500,17.287500,1.485780,620800
1969-11-25,17.287500,17.587500,17.275000,17.312500,1.487929,564800
1969-11-26,17.337500,17.549999,17.337500,17.500000,1.504043,412800
1969-11-28,17.587500,17.875000,17.587500,17.850000,1.534124,280000
1969-12-01,17.924999,18.049999,17.924999,18.000000,1.547017,536000
1969-12-02,17.975000,17.975000,17.775000,17.799999,1.529826,667200
1969-12-03,17.799999,17.950001,17.756250,17.756250,1.526066,304000
1969-12-04,17.756250,17.875000,17.612499,17.850000,1.534124,499200
1969-12-05,17.850000,18.000000,17.762501,17.850000,1.534124,387200
1969-12-08,17.850000,17.950001,17.775000,17.775000,1.527678,457600
1969-12-09,17.775000,18.075001,17.762501,17.799999,1.529826,744000
1969-12-10,17.799999,17.799999,17.625000,17.775000,1.527678,763200
1969-12-11,17.775000,17.837500,17.762501,17.775000,1.527678,444800
1969-12-12,17.812500,18.012501,17.812500,17.975000,1.544868,408000
1969-12-15,17.950001,17.950001,17.812500,17.900000,1.538422,395200
1969-12-16,17.900000,17.900000,17.662500,17.662500,1.518009,528000
1969-12-17,17.662500,17.725000,17.512501,17.575001,1.510490,320000
1969-12-18,17.575001,18.037500,17.549999,18.012501,1.548090,849600
1969-12-19,18.025000,18.350000,18.025000,18.325001,1.574948,923200
1969-12-22,18.299999,18.299999,18.012501,18.025000,1.549164,585600
1969-12-23,18.000000,18.000000,17.562500,17.575001,1.510490,769600
1969-12-24,17.700001,17.975000,17.700001,17.750000,1.525531,561600
1969-12-26,17.750000,18.075001,17.750000,18.049999,1.551313,219200
1969-12-29,18.049999,18.137501,17.900000,17.912500,1.539496,220800
1969-12-30,17.912500,18.012501,17.825001,17.975000,1.544868,387200
1969-12-31,18.100000,18.225000,18.100000,18.225000,1.566353,584000
1970-01-02,18.225000,18.287500,18.200001,18.237499,1.567427,315200
1970-01-05,18.299999,18.412500,18.299999,18.412500,1.582469,424000
1970-01-06,18.412500,18.450001,18.312500,18.424999,1.583543,488000
1970-01-07,18.424999,18.437500,18.312500,18.437500,1.584618,457600
1970-01-08,18.437500,18.475000,18.375000,18.475000,1.587841,707200
1970-01-09,18.475000,18.525000,18.424999,18.450001,1.585691,585600
1970-01-12,18.450001,18.487499,18.387501,18.387501,1.580320,379200
1970-01-13,18.387501,18.799999,18.387501,18.706249,1.607714,744000
1970-01-14,18.706249,18.775000,18.650000,18.687500,1.606103,392000
1970-01-15,18.750000,19.075001,18.750000,19.075001,1.639408,420800
1970-01-16,19.075001,19.350000,18.450001,18.487499,1.588915,1283200
1970-01-19,17.756250,17.756250,17.475000,17.500000,1.504043,744000
1970-01-20,17.500000,17.850000,17.250000,17.825001,1.531976,1681600
1970-01-21,17.825001,17.825001,17.674999,17.750000,1.525531,945600
1970-01-22,17.750000,17.850000,17.712500,17.799999,1.529826,636800
1970-01-23,17.799999,17.950001,17.799999,17.799999,1.529826,816000
1970-01-26,17.700001,17.700001,17.424999,17.424999,1.497597,696000
1970-01-27,17.287500,17.287500,17.049999,17.262501,1.483631,1088000
1970-01-28,17.262501,17.362499,17.012501,17.049999,1.465367,844800
1970-01-29,17.049999,17.237499,16.712500,16.924999,1.454625,1072000
1970-01-30,16.759375,17.237499,16.712500,16.759375,1.440391,427200
1970-02-02,16.850000,17.150000,16.850000,17.150000,1.473962,788800
1970-02-03,17.150000,17.337500,16.825001,17.162500,1.475037,1136000
1970-02-04,17.162500,17.337500,16.825001,17.162500,1.475037,904000
1970-02-05,16.975000,16.975000,16.737499,16.937500,1.455699,817600
1970-02-06,16.937500,17.262501,16.912500,17.237499,1.481482,704000
1970-02-09,17.325001,17.575001,17.325001,17.487499,1.502969,569600
1970-02-10,17.487499,17.575001,17.225000,17.299999,1.486854,512000
1970-02-11,17.437500,17.750000,17.437500,17.750000,1.525531,584000
1970-02-12,17.750000,17.750000,17.525000,17.600000,1.512639,499200
1970-02-13,17.600000,17.600000,17.375000,17.450001,1.499747,497600
1970-02-16,17.450001,17.537500,17.387501,17.462500,1.500820,412800
1970-02-17,17.462500,17.487499,17.299999,17.487499,1.502969,443200
1970-02-18,17.487499,17.737499,17.475000,17.562500,1.509415,392000
1970-02-19,17.600000,17.725000,17.600000,17.600000,1.512639,649600
1970-02-20,17.600000,17.625000,17.400000,17.475000,1.501894,643200
1970-02-24,17.424999,17.424999,17.225000,17.225000,1.480409,371200
1970-02-25,17.225000,17.450001,16.750000,17.250000,1.482557,1224000
1970-02-26,17.250000,17.250000,16.975000,17.212500,1.479334,568000
1970-02-27,17.212500,17.250000,17.012501,17.012501,1.462146,577600
1970-03-02,17.012501,17.049999,16.737499,16.775000,1.441733,993600
1970-03-03,16.775000,16.775000,16.650000,16.662500,1.432064,811200
1970-03-04,16.662500,16.737499,16.424999,16.487499,1.417024,1067200
1970-03-05,16.487499,16.600000,16.450001,16.462500,1.414876,643200
1970-03-06,16.456249,16.456249,16.174999,16.262501,1.397686,1108800
1970-03-09,16.000000,16.000000,15.762500,15.837500,1.361159,1459200
1970-03-10,15.925000,16.325001,15.925000,16.325001,1.403058,947200
1970-03-11,16.325001,16.600000,16.250000,16.424999,1.411652,947200
1970-03-12,16.424999,16.437500,16.256250,16.437500,1.412727,643200
1970-03-13,16.437500,16.450001,16.212500,16.212500,1.393388,433600
1970-03-16,16.087500,16.087500,15.925000,16.000000,1.375125,748800
1970-03-17,16.000000,16.200001,15.962500,16.125000,1.385868,795200
1970-03-18,16.125000,16.212500,16.112499,16.112499,1.384795,601600
1970-03-19,16.112499,16.187500,16.062500,16.118750,1.385331,483200
1970-03-20,16.118750,16.150000,15.887500,15.987500,1.374051,731200
1970-03-23,15.987500,16.137501,15.887500,16.100000,1.383720,332800
1970-03-24,16.100000,16.400000,16.100000,16.400000,1.409503,432000
1970-03-25,16.475000,16.850000,16.475000,16.650000,1.430989,1244800
1970-03-26,16.650000,16.750000,16.637501,16.662500,1.432064,449600
1970-03-30,16.712500,16.887501,16.712500,16.837500,1.447105,508800
1970-03-31,16.837500,16.924999,16.799999,16.924999,1.454625,588800
1970-04-01,16.924999,17.025000,16.862499,16.887501,1.451402,521600
1970-04-02,16.850000,16.850000,16.587500,16.600000,1.426692,417600
1970-04-03,16.537500,16.537500,16.287500,16.325001,1.403058,464000
1970-04-06,16.174999,16.174999,15.875000,16.025000,1.377273,892800
1970-04-07,16.025000,16.150000,15.950000,16.000000,1.375125,555200
1970-04-08,16.000000,16.200001,15.975000,16.200001,1.392315,427200
1970-04-09,16.275000,16.525000,16.275000,16.287500,1.399835,612800
1970-04-10,16.287500,16.850000,16.287500,16.575001,1.424545,1497600
1970-04-13,16.549999,16.549999,16.318750,16.350000,1.405207,424000
1970-04-14,16.325001,16.325001,16.062500,16.237499,1.395537,633600
1970-04-15,16.237499,16.350000,16.137501,16.162500,1.389091,444800
1970-04-16,16.162500,16.250000,16.025000,16.037500,1.378349,459200
1970-04-17,16.037500,16.174999,15.975000,16.125000,1.385868,545600
1970-04-20,16.150000,16.287500,16.150000,16.225000,1.394463,436800
1970-04-21,16.225000,16.250000,16.049999,16.049999,1.379423,428800
1970-04-22,15.981250,15.981250,15.650000,15.650000,1.345045,1353600
1970-04-23,15.650000,15.725000,15.475000,15.481250,1.330542,1059200
1970-04-24,15.481250,15.575000,15.300000,15.450000,1.327856,851200
1970-04-27,15.450000,15.500000,14.981250,15.075000,1.295626,1641600
1970-04-28,14.987500,14.987500,14.500000,14.512500,1.247282,2020800
1970-04-29,14.512500,15.050000,14.312500,15.012500,1.290254,2081600
1970-04-30,15.012500,15.012500,14.725000,14.900000,1.280585,923200
1970-05-01,14.900000,14.950000,14.600000,14.837500,1.280369,915200
1970-05-04,14.731250,14.731250,14.100000,14.150000,1.221044,1721600
1970-05-05,14.150000,14.200000,13.950000,14.150000,1.221044,1377600
1970-05-06,14.150000,14.550000,14.025000,14.375000,1.240459,1603200
1970-05-07,14.375000,14.506250,14.375000,14.487500,1.250167,545600
1970-05-08,14.487500,14.525000,14.350000,14.525000,1.253403,536000
1970-05-11,14.475000,14.475000,14.250000,14.275000,1.231830,460800
1970-05-12,14.275000,14.412500,13.900000,14.125000,1.218886,972800
1970-05-13,13.937500,13.937500,13.712500,13.750000,1.186527,1643200
1970-05-14,13.725000,13.725000,13.100000,13.425000,1.158481,1665600
1970-05-15,13.425000,13.550000,13.150000,13.537500,1.168189,2096000
1970-05-18,13.537500,13.575000,13.475000,13.500000,1.164953,787200
1970-05-19,13.425000,13.425000,12.925000,12.925000,1.115335,1017600
1970-05-20,12.775000,12.775000,12.475000,12.525000,1.080818,1576000
1970-05-21,12.287500,12.287500,11.850000,12.275000,1.059244,2536000
1970-05-22,12.275000,12.500000,12.150000,12.400000,1.070030,1163200
1970-05-25,12.362500,12.362500,12.050000,12.050000,1.039828,1011200
1970-05-26,12.050000,12.362500,11.900000,12.100000,1.044143,2307200
1970-05-27,12.250000,13.025000,12.250000,12.950000,1.117492,1873600
1970-05-28,12.950000,13.387500,12.950000,13.350000,1.152009,2089600
1970-05-29,13.350000,13.987500,13.175000,13.900000,1.199470,1779200
1970-06-01,13.900000,14.350000,13.800000,14.350000,1.238303,1659200
1970-06-02,14.325000,14.325000,13.962500,14.150000,1.221044,1204800
1970-06-03,14.150000,14.237500,13.900000,14.150000,1.221044,1337600
1970-06-04,14.062500,14.062500,13.512500,13.562500,1.170347,1080000
1970-06-05,13.562500,13.662500,13.212500,13.500000,1.164953,1540800
1970-06-08,13.500000,13.675000,13.262500,13.312500,1.148774,612800
1970-06-09,13.312500,13.475000,13.250000,13.412500,1.157403,664000
1970-06-10,13.412500,13.437500,13.100000,13.275000,1.145537,644800
1970-06-11,13.112500,13.112500,12.937500,12.962500,1.118570,891200
1970-06-12,12.962500,13.000000,12.662500,12.950000,1.117492,956800
1970-06-15,12.950000,13.150000,12.725000,12.950000,1.117492,747200
1970-06-16,12.956250,13.550000,12.956250,13.550000,1.169268,665600
1970-06-17,13.550000,13.637500,13.262500,13.287500,1.146616,897600
1970-06-18,13.287500,13.600000,13.000000,13.600000,1.173582,804800
1970-06-19,13.600000,13.787500,13.512500,13.512500,1.166033,721600
1970-06-22,13.512500,13.662500,13.256250,13.425000,1.158481,692800
1970-06-23,13.425000,13.500000,12.856250,12.856250,1.109402,724800
1970-06-24,12.856250,13.112500,12.750000,12.750000,1.100234,1080000
1970-06-25,12.837500,13.100000,12.837500,12.900000,1.113177,1568000
1970-06-26,12.900000,13.050000,12.762500,12.875000,1.111020,856000
1970-06-29,12.875000,13.000000,12.725000,12.875000,1.111020,860800
1970-06-30,12.875000,12.987500,12.500000,12.500000,1.078660,1096000
1970-07-01,12.500000,12.737500,12.493750,12.700000,1.095919,777600
1970-07-02,12.700000,12.762500,12.500000,12.537500,1.081897,755200
1970-07-06,12.518750,12.518750,12.200000,12.225000,1.054930,824000
1970-07-07,12.225000,12.362500,12.100000,12.125000,1.046301,960000
1970-07-08,12.175000,12.625000,12.175000,12.625000,1.089446,1201600
1970-07-09,12.625000,12.800000,12.525000,12.712500,1.096998,924800
1970-07-10,12.712500,12.725000,12.437500,12.512500,1.079739,593600
1970-07-13,12.512500,12.600000,12.250000,12.387500,1.068952,832000
1970-07-14,12.387500,12.587500,12.387500,12.562500,1.084054,728000
1970-07-15,12.562500,12.650000,12.500000,12.600000,1.087291,852800
1970-07-16,12.612500,12.775000,12.612500,12.700000,1.095919,1004800
1970-07-17,12.787500,13.000000,12.787500,12.975000,1.119649,1260800
1970-07-20,12.975000,13.125000,12.887500,12.900000,1.113177,1107200
1970-07-21,12.900000,12.912500,12.812500,12.887500,1.112099,481600
1970-07-22,12.887500,12.950000,12.681250,12.700000,1.095919,1003200
1970-07-23,12.700000,12.925000,12.675000,12.850000,1.108863,1155200
1970-07-24,12.800000,12.800000,12.650000,12.687500,1.094840,772800
1970-07-27,12.687500,12.750000,12.562500,12.662500,1.092683,420800
1970-07-28,12.662500,12.687500,12.562500,12.637500,1.090525,601600
1970-07-29,12.637500,12.700000,12.612500,12.625000,1.089446,673600
1970-07-30,12.625000,12.737500,12.625000,12.675000,1.093761,628800
1970-07-31,12.662500,12.662500,12.556250,12.612500,1.093545,609600
1970-08-03,12.593750,12.593750,12.406250,12.462500,1.080539,721600
1970-08-04,12.462500,12.525000,12.350000,12.512500,1.084875,804800
1970-08-05,12.512500,12.537500,12.462500,12.487500,1.082707,336000
1970-08-06,12.487500,12.487500,12.375000,12.425000,1.077289,417600
1970-08-07,12.425000,12.450000,12.250000,12.275000,1.064282,721600
1970-08-10,12.275000,12.275000,11.925000,12.025000,1.042607,1145600
1970-08-11,11.987500,11.987500,11.812500,11.912500,1.032853,740800
1970-08-12,11.787500,11.787500,11.525000,11.531250,0.999797,1228800
1970-08-13,11.500000,11.500000,10.937500,11.150000,0.966741,3244800
1970-08-14,11.250000,11.493750,11.250000,11.493750,0.996545,1105600
1970-08-17,11.493750,11.762500,11.375000,11.762500,1.019848,769600
1970-08-18,11.775000,12.012500,11.775000,11.987500,1.039355,1172800
1970-08-19,11.987500,12.137500,11.937500,11.987500,1.039355,697600
1970-08-20,11.987500,12.237500,11.800000,12.237500,1.061032,873600
1970-08-21,12.237500,12.500000,12.187500,12.462500,1.080539,1081600
1970-08-24,12.700000,13.137500,12.700000,13.137500,1.139064,2092800
1970-08-25,13.137500,13.400000,13.000000,13.200000,1.144483,1616000
1970-08-26,13.200000,13.500000,13.150000,13.187500,1.143399,1100800
1970-08-27,13.187500,13.387500,13.037500,13.262500,1.149902,852800
1970-08-28,13.262500,13.575000,13.262500,13.562500,1.175914,913600
1970-08-31,13.475000,13.475000,13.312500,13.312500,1.154238,563200
1970-09-01,13.262500,13.262500,13.050000,13.193750,1.143941,819200
1970-09-02,13.193750,13.200000,12.962500,13.200000,1.144483,820800
1970-09-03,13.287500,13.512500,13.287500,13.487500,1.169410,828800
1970-09-04,13.487500,13.700000,13.462500,13.600000,1.179164,780800
1970-09-08,13.600000,13.750000,13.350000,13.750000,1.192170,936000
1970-09-09,13.750000,13.837500,13.512500,13.650000,1.183500,976000
1970-09-10,13.537500,13.537500,13.400000,13.412500,1.162908,761600
1970-09-11,13.412500,13.550000,13.412500,13.437500,1.165075,496000
1970-09-14,13.437500,13.525000,13.225000,13.300000,1.153153,796800
1970-09-15,13.300000,13.325000,13.162500,13.318750,1.154779,500800
1970-09-16,13.318750,13.575000,13.306250,13.550000,1.174829,569600
1970-09-17,13.650000,13.850000,13.650000,13.825000,1.198673,771200
1970-09-18,13.862500,14.237500,13.862500,14.012500,1.214930,843200
1970-09-21,14.012500,14.018750,13.687500,13.775000,1.194338,892800
1970-09-22,13.762500,13.762500,13.575000,13.662500,1.184583,657600
1970-09-23,13.687500,14.050000,13.687500,14.050000,1.218180,1240000
1970-09-24,14.100000,14.425000,14.100000,14.425000,1.250695,1475200
1970-09-25,14.425000,14.562500,14.350000,14.425000,1.250695,844800
1970-09-28,14.425000,14.600000,14.350000,14.500000,1.257197,492800
1970-09-29,14.500000,14.637500,14.300000,14.587500,1.264783,764800
1970-09-30,14.587500,14.775000,14.575000,14.587500,1.264783,852800
1970-10-01,14.587500,14.850000,14.587500,14.850000,1.287544,496000
1970-10-02,14.887500,15.050000,14.887500,14.962500,1.297298,972800
1970-10-05,15.025000,15.400000,15.025000,15.337500,1.329811,731200
1970-10-06,15.350000,15.487500,15.350000,15.356250,1.331437,816000
1970-10-07,15.350000,15.350000,15.075000,15.287500,1.325476,696000
1970-10-08,15.250000,15.250000,14.900000,14.912500,1.292962,771200
1970-10-09,14.912500,14.925000,14.700000,14.806250,1.283750,764800
1970-10-12,14.737500,14.737500,14.425000,14.512500,1.258282,611200
1970-10-13,14.512500,14.650000,14.300000,14.600000,1.265868,553600
1970-10-14,14.600000,14.737500,14.512500,14.575000,1.263700,352000
1970-10-15,14.575000,14.743750,14.575000,14.650000,1.270202,420800
1970-10-16,14.650000,14.675000,14.500000,14.537500,1.260448,619200
1970-10-19,14.337500,14.337500,14.150000,14.225000,1.233354,764800
1970-10-20,14.225000,14.600000,14.225000,14.556250,1.262074,512000
1970-10-21,14.556250,14.775000,14.437500,14.443750,1.252321,564800
1970-10-22,14.443750,14.475000,14.312500,14.400000,1.248527,380800
1970-10-23,14.437500,14.762500,14.437500,14.750000,1.278874,400000
1970-10-26,14.737500,14.737500,14.450000,14.487500,1.256113,393600
1970-10-27,14.487500,14.550000,14.450000,14.550000,1.261533,448000
1970-10-28,14.550000,14.862500,14.475000,14.825000,1.285377,545600
1970-10-29,14.850000,15.000000,14.850000,14.925000,1.294046,756800
1970-10-30,14.850000,14.850000,14.650000,14.700000,1.279683,595200
1970-11-02,14.700000,14.987500,14.637500,14.987500,1.304711,689600
1970-11-03,14.987500,15.037500,14.806250,14.806250,1.288932,540800
1970-11-04,14.812500,15.025000,14.812500,14.812500,1.289476,456000
1970-11-05,14.812500,14.825000,14.625000,14.631250,1.273697,548800
1970-11-06,14.631250,14.700000,14.575000,14.700000,1.279683,572800
1970-11-09,14.762500,14.950000,14.762500,14.875000,1.294917,912000
1970-11-10,14.912500,15.000000,14.912500,14.950000,1.301446,672000
1970-11-11,14.950000,15.150000,14.862500,14.862500,1.293829,796800
1970-11-12,14.862500,14.925000,14.812500,14.856250,1.293284,768000
1970-11-13,14.800000,14.800000,14.650000,14.656250,1.275874,675200
1970-11-16,14.656250,14.662500,14.425000,14.662500,1.276417,779200
1970-11-17,14.662500,14.762500,14.612500,14.643750,1.274786,400000
1970-11-18,14.625000,14.625000,14.500000,14.525000,1.264448,609600
1970-11-19,14.525000,14.650000,14.500000,14.550000,1.266625,500800
1970-11-20,14.550000,14.837500,14.537500,14.825000,1.290565,544000
1970-11-23,14.850000,15.025000,14.850000,14.950000,1.301446,896000
1970-11-24,14.950000,15.000000,14.762500,15.000000,1.305799,772800
1970-11-25,15.000000,15.037500,14.887500,14.950000,1.301446,940800
1970-11-27,14.950000,15.425000,14.925000,15.425000,1.342795,1001600
1970-11-30,15.425000,15.450000,15.262500,15.362500,1.337355,908800
1970-12-01,15.362500,15.450000,15.312500,15.400000,1.340619,841600
1970-12-02,15.400000,15.712500,15.387500,15.700000,1.366736,1136000
1970-12-03,15.700000,15.750000,15.512500,15.575000,1.355854,1056000
1970-12-04,15.575000,15.737500,15.450000,15.587500,1.356942,809600
1970-12-07,15.587500,15.800000,15.550000,15.800000,1.375441,724800
1970-12-08,15.800000,15.962500,15.737500,15.812500,1.376529,961600
1970-12-09,15.812500,15.900000,15.725000,15.862500,1.380883,760000
1970-12-10,15.862500,15.993750,15.850000,15.875000,1.381969,697600
1970-12-11,15.875000,15.950000,15.850000,15.850000,1.379794,611200
1970-12-14,15.837500,15.837500,15.525000,15.537500,1.352589,664000
1970-12-15,15.537500,15.575000,15.481250,15.550000,1.353678,593600
1970-12-16,15.550000,15.700000,15.537500,15.650000,1.362383,491200
1970-12-17,15.650000,15.787500,15.650000,15.650000,1.362383,564800
1970-12-18,15.650000,15.837500,15.650000,15.775000,1.373264,604800
1970-12-21,15.775000,15.912500,15.725000,15.862500,1.380883,500800
1970-12-22,15.862500,15.937500,15.768750,15.800000,1.375441,684800
1970-12-23,15.800000,15.837500,15.550000,15.625000,1.360207,1457600
1970-12-24,15.637500,15.787500,15.637500,15.750000,1.371088,635200
1970-12-28,15.800000,15.925000,15.800000,15.925000,1.386323,388800
1970-12-29,15.925000,16.025000,15.850000,16.012501,1.393940,708800
1970-12-30,16.012501,16.037500,15.950000,15.975000,1.390675,427200
1970-12-31,15.975000,15.987500,15.825000,15.887500,1.383058,524800
1971-01-04,15.837500,15.837500,15.612500,15.650000,1.362383,537600
1971-01-05,15.650000,15.912500,15.575000,15.812500,1.376529,563200
1971-01-06,15.812500,16.025000,15.800000,15.900000,1.384146,488000
1971-01-07,15.900000,15.975000,15.787500,15.812500,1.376529,553600
1971-01-08,15.812500,15.837500,15.700000,15.725000,1.368912,571200
1971-01-11,15.700000,15.700000,15.512500,15.625000,1.360207,984000
1971-01-12,15.625000,15.825000,15.612500,15.787500,1.374353,644800
1971-01-13,15.787500,15.887500,15.775000,15.781250,1.373809,899200
1971-01-14,15.781250,15.800000,15.662500,15.725000,1.368912,628800
1971-01-15,15.725000,15.750000,15.500000,15.500000,1.349324,720000
1971-01-18,15.550000,15.687500,15.550000,15.587500,1.356942,536000
1971-01-19,15.587500,15.700000,15.587500,15.637500,1.361295,633600
1971-01-20,15.637500,15.737500,15.600000,15.737500,1.370000,420800
1971-01-21,15.737500,15.800000,15.675000,15.775000,1.373264,547200
1971-01-22,15.806250,15.887500,15.806250,15.825000,1.377617,812800
1971-01-25,16.087500,16.087500,15.812500,16.087500,1.400469,1068800
1971-01-26,16.150000,16.387501,16.150000,16.299999,1.418967,972800
1971-01-27,16.299999,16.299999,15.975000,16.125000,1.403733,920000
1971-01-28,16.049999,16.049999,15.850000,15.875000,1.381969,712000
1971-01-29,15.912500,16.275000,15.912500,16.275000,1.416791,680000
